removed_fraction,removed_nodes,gcc_fraction,gcc_size,num_components,avg_shortest_path_gcc,algebraic_connectivity_gcc,spectral_gap_ratio_gcc,kirchhoff_index_gcc
0.545,109,0.23,46,31,6.460869565217391,0.02913295091602879,209.13169456324172,5139.524999999989
0.55,110,0.205,41,32,5.978048780487805,0.03541377452530835,172.04097421458331,3991.999999999998
0.555,111,0.195,39,33,5.919028340080971,0.03660941345968357,166.41831802693025,3560.714285714287
0.56,112,0.19,38,33,6.638691322901849,0.018234352698047622,334.1140252745032,4667.000000000061
0.565,113,0.17,34,35,5.898395721925134,0.025706554365124555,236.99609380117073,3309.0000000000528
0.57,114,0.17,34,35,5.898395721925134,0.025706554365128167,236.99609380117073,3309.0000000000528
0.575,115,0.095,19,38,4.245614035087719,0.06290704762925753,86.8806280141888,725.9999999999994
0.58,116,0.07,14,40,3.2747252747252746,0.13456532957827944,40.56811558009632,298.0000000000001
0.585,117,0.055,11,42,3.2,0.1339430944576586,34.254073329083205,175.99999999999963
0.59,118,0.045,9,43,2.888888888888889,0.17083861180391074,26.014226779648688,103.99999999999973
0.595,119,0.045,9,44,2.888888888888889,0.17083861180390936,26.014226779648688,103.99999999999973
0.6,120,0.045,9,45,2.7777777777777777,0.1729090847147985,26.15880824360512,100.00000000000011
0.605,121,0.045,9,46,2.7777777777777777,0.17290908471479907,26.15880824360512,100.00000000000011
0.61,122,0.045,9,47,2.7777777777777777,0.17290908471479838,26.15880824360512,100.00000000000011
0.615,123,0.045,9,47,2.7777777777777777,0.17290908471479893,26.15880824360512,100.00000000000011
0.62,124,0.045,9,47,2.7777777777777777,0.17290908471479896,26.15880824360512,100.00000000000011
0.625,125,0.045,9,48,2.7777777777777777,0.1729090847147985,26.15880824360512,100.00000000000011
0.63,126,0.035,7,49,2.380952380952381,0.260322690258354,16.64933827797153,50.00000000000001
0.635,127,0.03,6,49,2.1333333333333333,0.32486912943335444,12.972361365108078,32.00000000000001
0.64,128,0.03,6,49,2.1333333333333333,0.3248691294333542,12.972361365108078,32.00000000000001
0.645,129,0.03,6,49,2.1333333333333333,0.32486912943335455,12.972361365108078,32.00000000000001
0.65,130,0.02,4,50,1.6666666666666667,0.5857864376269049,5.828427124746189,10.0
0.655,131,0.02,4,50,1.5,1.0,4.0,9.0
0.66,132,0.02,4,51,1.5,1.0000000000000002,4.0,9.0
0.665,133,0.02,4,51,1.5,1.0,4.0,9.0
0.67,134,0.02,4,50,1.5,1.0,4.0,9.0
0.675,135,0.02,4,50,1.5,1.0000000000000002,4.0,9.0
0.68,136,0.02,4,50,1.5,1.0,4.0,9.0
